  Year  5  16  50  84  95
   2.4300000e+02	  -7.6495268e-01	  -5.6599048e-01	  -6.1897819e-02	   5.3788330e-01	   7.3639976e-01
   2.4400000e+02	  -7.6248516e-01	  -5.6393297e-01	  -6.1386357e-02	   5.3582228e-01	   7.3472933e-01
   2.4500000e+02	  -7.5981535e-01	  -5.6172609e-01	  -6.0886052e-02	   5.3411715e-01	   7.3225287e-01
   2.4600000e+02	  -7.5670245e-01	  -5.5915659e-01	  -6.0369116e-02	   5.3243932e-01	   7.2980746e-01
   2.4700000e+02	  -7.5368227e-01	  -5.5695683e-01	  -5.9796422e-02	   5.3083200e-01	   7.2743734e-01
   2.4800000e+02	  -7.5091851e-01	  -5.5444103e-01	  -5.9135814e-02	   5.2933071e-01	   7.2476955e-01
   2.4900000e+02	  -7.4835621e-01	  -5.5128013e-01	  -5.8376447e-02	   5.2844795e-01	   7.2301097e-01
   2.5000000e+02	  -7.4581655e-01	  -5.4891191e-01	  -5.7534884e-02	   5.2720935e-01	   7.2134574e-01
   2.5100000e+02	  -7.4322988e-01	  -5.4643729e-01	  -5.6651913e-02	   5.2586639e-01	   7.1973240e-01
   2.5200000e+02	  -7.3995992e-01	  -5.4373140e-01	  -5.5782272e-02	   5.2342852e-01	   7.1751157e-01
   2.5300000e+02	  -7.3661857e-01	  -5.4146242e-01	  -5.4981399e-02	   5.2107412e-01	   7.1534545e-01
   2.5400000e+02	  -7.3342555e-01	  -5.3936183e-01	  -5.4293576e-02	   5.1975633e-01	   7.1329660e-01
   2.5500000e+02	  -7.3041278e-01	  -5.3741058e-01	  -5.3744496e-02	   5.1835008e-01	   7.1106906e-01
   2.5600000e+02	  -7.2785320e-01	  -5.3487243e-01	  -5.3339109e-02	   5.1707235e-01	   7.0865601e-01
   2.5700000e+02	  -7.2551959e-01	  -5.3226210e-01	  -5.3063719e-02	   5.1565665e-01	   7.0607619e-01
   2.5800000e+02	  -7.2387383e-01	  -5.3016831e-01	  -5.2890248e-02	   5.1413383e-01	   7.0336803e-01
   2.5900000e+02	  -7.2229936e-01	  -5.2833678e-01	  -5.2780803e-02	   5.1241822e-01	   7.0129015e-01
   2.6000000e+02	  -7.2074956e-01	  -5.2653367e-01	  -5.2691732e-02	   5.1045419e-01	   6.9924110e-01
   2.6100000e+02	  -7.1917572e-01	  -5.2453407e-01	  -5.2577504e-02	   5.0821396e-01	   6.9722623e-01
   2.6200000e+02	  -7.1753208e-01	  -5.2181336e-01	  -5.2395414e-02	   5.0593853e-01	   6.9546692e-01
   2.6300000e+02	  -7.1578242e-01	  -5.1917493e-01	  -5.2111747e-02	   5.0378756e-01	   6.9392429e-01
   2.6400000e+02	  -7.1380884e-01	  -5.1689567e-01	  -5.1708956e-02	   5.0178060e-01	   6.9264951e-01
   2.6500000e+02	  -7.1133168e-01	  -5.1448798e-01	  -5.1192064e-02	   5.0020248e-01	   6.9153179e-01
   2.6600000e+02	  -7.0869455e-01	  -5.1242173e-01	  -5.0591716e-02	   4.9881217e-01	   6.9003496e-01
   2.6700000e+02	  -7.0561521e-01	  -5.1029910e-01	  -4.9961604e-02	   4.9757019e-01	   6.8895338e-01
   2.6800000e+02	  -7.0245236e-01	  -5.0822388e-01	  -4.9369448e-02	   4.9649319e-01	   6.8778586e-01
   2.6900000e+02	  -6.9978911e-01	  -5.0627395e-01	  -4.8898940e-02	   4.9530520e-01	   6.8650430e-01
