45.790	-64.270	1.209	0.200	0.200	-1.700	2.652	2.652	0	1	1
45.790	-64.270	1.261	0.126	0.126	-1.700	2.652	2.652	0	1	1
45.810	-64.270	1.098	0.249	0.249	1.200	2.652	2.652	0	1	1
45.810	-64.270	1.227	0.224	0.224	0.900	2.652	2.652	0	1	1
45.810	-64.270	0.984	0.283	0.283	0.800	2.652	2.652	0	1	1
45.810	-64.270	1.431	0.204	0.204	0.100	2.496	2.496	0	1	1
45.810	-64.270	0.419	0.157	0.157	1.300	2.652	2.652	0	1	1
45.810	-64.270	0.738	0.249	0.249	1.500	2.652	2.652	0	1	1
45.810	-64.270	0.984	0.284	0.284	1.200	2.652	2.652	0	1	1
45.810	-64.270	1.655	0.341	0.341	-0.300	2.496	2.496	0	1	1
45.810	-64.270	2.173	0.261	0.261	-0.700	2.496	2.496	0	1	1
45.810	-64.270	2.182	0.259	0.259	-1.300	2.496	2.496	0	1	1
45.810	-64.270	1.407	0.164	0.164	1.600	2.496	2.496	0	1	1
45.810	-64.270	0.924	0.200	0.200	1.300	2.652	2.652	0	1	1
45.820	-64.250	0.898	0.237	0.237	-1.100	2.652	2.652	0	1	1
45.820	-64.250	2.900	0.234	0.234	-3.000	2.184	2.184	0	1	1
45.820	-64.250	3.145	0.173	0.173	-4.200	2.184	2.184	0	1	1
45.820	-64.250	1.704	0.240	0.240	-0.900	2.652	2.652	0	1	1
45.820	-64.250	1.818	0.258	0.258	-1.400	2.496	2.496	0	1	1
45.850	-64.300	3.838	0.438	0.438	-1.800	0.500	0.500	1	1	0
45.860	-64.290	4.159	0.221	0.221	-7.900	2.028	2.028	0	1	1
45.860	-64.290	1.002	0.406	0.406	0.400	2.652	2.652	0	1	1
45.860	-64.290	1.531	0.523	0.523	0.600	2.496	2.496	0	1	1
45.860	-64.290	0.699	0.308	0.308	0.000	2.652	2.652	0	1	1
45.860	-64.290	0.214	0.317	0.317	-1.000	2.652	2.652	0	1	1
45.860	-64.290	0.932	0.360	0.360	-0.900	2.652	2.652	0	1	1
45.860	-64.290	0.873	0.449	0.449	-1.300	2.652	2.652	0	1	1
45.860	-64.290	2.753	0.579	0.579	-3.700	2.184	2.184	0	1	1
45.860	-64.290	2.707	0.524	0.524	-4.500	2.184	2.184	0	1	1
45.860	-64.290	3.285	0.247	0.247	-5.000	2.184	2.184	0	1	1
45.860	-64.290	1.236	0.412	0.412	-1.700	2.808	2.808	0	1	1
45.860	-64.290	2.224	0.702	0.702	-3.000	2.496	2.496	0	1	1
45.860	-64.290	2.704	0.529	0.529	-4.100	2.340	2.340	0	1	1
45.860	-64.290	4.255	0.471	0.471	-9.000	1.872	1.872	0	1	1
45.860	-64.290	4.529	0.314	0.314	-3.900	0.500	0.500	1	1	1
45.870	-64.290	2.553	0.275	0.275	-2.200	2.184	2.184	0	1	1
45.870	-64.290	2.098	0.307	0.307	-2.800	2.496	2.496	0	1	1
45.870	-64.290	1.145	0.215	0.215	-1.000	2.652	2.652	0	1	1
45.870	-64.290	2.207	0.212	0.212	-2.100	2.496	2.496	0	1	1
45.870	-64.320	3.693	0.321	0.321	-1.700	0.500	0.500	1	1	1
45.350	-64.700	13.323	0.900	0.900	3.000	1.069	1.069	-1	1	1
45.870	-64.320	3.544	0.319	0.319	-0.800	0.500	0.500	1	1	1
44.320	-64.210	7.921	0.273	0.273	-27.000	1.321	1.321	0	2	1
44.640	-63.340	3.422	0.362	0.362	-6.500	1.321	1.321	0	2	1
44.640	-63.340	1.488	0.163	0.163	-3.700	1.268	1.268	-1	2	0
44.640	-63.340	0.324	0.099	0.099	-2.500	1.268	1.268	-1	2	0
44.640	-63.340	1.113	0.200	0.200	-3.900	1.268	1.268	-1	2	0
44.640	-63.340	1.005	0.228	0.228	-4.200	1.268	1.268	-1	2	0
44.640	-63.550	8.616	0.296	0.296	-26.900	1.321	1.321	0	2	1
44.650	-62.950	9.701	0.722	0.722	-43.300	1.268	1.268	-1	2	1
44.650	-62.950	6.453	0.168	0.168	-28.900	1.268	1.268	-1	2	1
44.650	-62.950	4.236	0.230	0.230	-18.800	1.268	1.268	-1	2	0
44.650	-62.950	7.556	0.159	0.159	-31.700	1.775	1.775	-1	2	0
44.650	-62.950	7.652	0.141	0.141	-32.800	1.775	1.775	-1	2	0
44.650	-62.950	8.036	0.180	0.180	-42.000	1.268	1.268	-1	2	0
44.650	-62.950	11.673	0.930	0.930	-44.900	1.268	1.268	-1	2	1
44.660	-63.130	9.933	1.380	1.380	-19.900	0.839	0.839	1	2	1
44.680	-63.120	7.665	0.094	0.094	-30.000	1.352	1.352	-1	2	1
44.680	-63.120	8.275	0.113	0.113	-34.500	1.321	1.321	0	2	1
44.690	-63.630	6.721	0.245	0.245	-21.400	0.969	0.969	0	2	1
44.690	-63.630	8.688	0.651	0.651	-21.000	0.587	0.587	1	2	1
44.730	-63.260	1.310	0.108	0.108	-3.300	0.592	0.592	-1	2	1
44.730	-63.260	1.920	0.192	0.192	-5.000	0.592	0.592	-1	2	1
44.730	-63.260	0.262	0.098	0.098	-2.400	0.592	0.592	-1	2	0
44.740	-63.260	2.787	0.625	0.625	-6.200	0.396	0.396	0	2	1
44.740	-63.260	4.288	0.447	0.447	-11.300	0.396	0.396	0	2	1
44.740	-63.260	4.263	0.473	0.473	-9.900	0.396	0.396	0	2	1
44.740	-63.260	4.306	0.183	0.183	-10.300	0.396	0.396	0	2	1
44.740	-63.260	4.155	0.202	0.202	-9.700	0.396	0.396	0	2	1
44.740	-63.260	10.932	0.816	0.816	12.500	0.280	0.280	1	2	1
44.740	-63.260	3.883	0.468	0.468	-8.200	0.528	0.528	0	2	1
44.740	-63.260	1.647	0.406	0.406	-3.300	0.528	0.528	0	2	1
44.740	-63.260	0.140	0.191	0.191	-0.800	0.352	0.352	0	2	1
44.740	-63.260	0.429	0.147	0.147	-0.900	0.352	0.352	0	2	1
44.740	-63.260	0.402	0.132	0.132	-1.000	0.352	0.352	0	2	1
44.740	-63.260	0.404	0.132	0.132	-1.100	0.352	0.352	0	2	1
44.740	-63.260	0.390	0.121	0.121	-1.200	0.352	0.352	0	2	1
44.740	-63.260	0.562	0.092	0.092	-1.300	0.352	0.352	0	2	1
44.740	-63.260	0.568	0.089	0.089	-1.400	0.352	0.352	0	2	1
44.740	-63.260	0.598	0.080	0.080	-1.500	0.352	0.352	0	2	1
44.740	-63.260	0.730	0.080	0.080	-1.600	0.352	0.352	0	2	1
44.740	-63.260	0.795	0.161	0.161	-1.700	0.352	0.352	0	2	1
44.740	-63.260	0.875	0.121	0.121	-1.800	0.352	0.352	0	2	1
44.740	-63.260	0.989	0.102	0.102	-1.900	0.352	0.352	0	2	1
44.740	-63.260	0.996	0.099	0.099	-2.000	0.352	0.352	0	2	1
44.740	-63.260	0.403	0.132	0.132	-0.900	0.352	0.352	0	2	1
44.740	-63.260	0.788	0.163	0.163	-1.500	0.352	0.352	0	2	1
44.740	-63.260	0.871	0.123	0.123	-1.600	0.440	0.440	0	2	1
44.740	-63.260	0.876	0.123	0.123	-2.000	0.440	0.440	0	2	1
43.850	-60.330	12.388	0.411	0.411	-42.000	0.474	0.474	1	3	1
43.930	-60.000	0.512	0.202	0.202	-1.000	0.474	0.474	1	3	1
43.930	-60.000	4.396	0.362	0.362	-10.900	0.198	0.198	0	3	1
43.930	-60.000	5.231	0.578	0.578	-13.300	0.198	0.198	0	3	1
43.990	-59.890	9.419	0.994	0.994	-32.300	1.581	1.581	1	3	0
43.990	-59.890	8.990	0.248	0.248	-35.100	0.566	0.566	0	3	1
43.990	-59.890	9.358	0.392	0.392	-34.900	1.581	1.581	1	3	1
44.010	-59.880	11.581	1.046	1.046	-40.100	1.581	1.581	1	3	1
43.990	-59.890	7.503	0.159	0.159	-33.000	0.436	0.436	-1	3	1
43.850	-60.330	10.730	0.420	0.420	-50.500	0.633	0.633	1	3	1
43.410	-65.620	1.132	0.153	0.153	-2.200	0.553	0.553	1	4	1
43.420	-65.610	1.402	0.114	0.114	-4.900	0.553	0.553	1	4	1
43.670	-65.790	0.908	0.232	0.232	-1.600	0.475	0.475	0	4	1
43.840	-66.130	5.760	0.178	0.178	-22.000	1.660	1.660	1	4	1
43.840	-66.120	1.321	0.539	0.539	-2.000	0.475	0.475	0	4	1
43.840	-66.120	2.708	0.518	0.518	-3.000	0.439	0.439	0	4	1
43.840	-66.120	2.487	0.637	0.637	-4.500	0.439	0.439	0	4	1
43.840	-66.120	2.856	0.746	0.746	-5.800	0.439	0.439	0	4	1
43.840	-66.120	3.644	0.210	0.210	-5.800	0.553	0.553	1	4	1
44.190	-64.440	4.706	0.147	0.147	-14.000	1.660	1.660	1	4	1
44.340	-66.120	5.767	0.182	0.182	-1.600	0.553	0.553	1	4	0
44.240	-66.380	15.685	0.373	0.373	8.600	0.355	0.355	1	5	1
44.240	-66.380	16.429	0.373	0.373	8.500	0.240	0.240	-1	5	1
44.550	-65.870	1.289	0.167	0.167	-1.900	0.439	0.439	0	5	1
44.580	-65.860	0.740	0.246	0.246	-1.300	0.439	0.439	0	5	1
44.750	-65.500	3.214	0.304	0.304	-6.400	0.402	0.402	0	5	1
44.750	-65.500	2.842	0.715	0.715	-4.400	0.402	0.402	0	5	1
44.750	-65.500	3.344	0.425	0.425	-10.400	0.402	0.402	0	5	1
45.210	-67.200	13.427	0.725	0.725	27.900	1.269	1.269	-1	6	1
45.140	-67.130	13.427	0.725	0.725	18.000	0.976	0.976	-1	6	1
45.100	-67.050	0.549	0.168	0.168	1.500	1.070	1.070	1	6	0
45.100	-67.050	0.328	0.186	0.186	1.500	1.070	1.070	1	6	1
45.100	-67.050	0.529	0.194	0.194	1.500	1.070	1.070	1	6	1
45.100	-67.050	0.815	0.138	0.138	1.500	1.070	1.070	1	6	0
45.100	-67.050	0.984	0.187	0.187	1.500	1.070	1.070	1	6	0
45.100	-67.050	2.438	0.274	0.274	1.000	1.070	1.070	1	6	0
45.180	-66.950	0.985	0.188	0.188	1.000	1.070	1.070	1	6	0
44.840	-66.940	13.637	1.528	1.528	1.000	0.976	0.976	-1	6	0
44.650	-66.820	14.388	1.265	1.265	7.000	0.976	0.976	-1	6	0
45.100	-66.750	14.914	1.135	1.135	40.000	1.952	1.952	-1	6	0
44.620	-66.710	3.513	0.070	0.070	-4.000	1.070	1.070	1	6	1
45.120	-66.600	13.233	0.942	0.942	2.000	0.976	0.976	-1	6	1
45.120	-66.360	3.218	0.126	0.126	-3.000	0.510	0.510	0	6	1
45.120	-66.360	2.555	0.283	0.283	-2.200	0.510	0.510	0	6	1
45.120	-66.360	2.682	0.275	0.275	-1.400	0.510	0.510	0	6	1
45.120	-66.360	1.804	0.267	0.267	-1.200	0.510	0.510	0	6	1
45.120	-66.360	2.016	0.191	0.191	-0.600	0.510	0.510	0	6	1
45.120	-66.360	1.541	0.225	0.225	-0.200	0.510	0.510	0	6	1
45.120	-66.360	1.043	0.194	0.194	0.100	0.510	0.510	0	6	1
45.120	-66.360	12.911	0.187	0.187	-0.800	0.642	0.642	1	6	1
45.120	-66.360	0.143	0.203	0.203	-0.100	0.510	0.510	0	6	1
45.120	-66.360	0.917	0.198	0.198	0.000	0.510	0.510	0	6	1
45.230	-66.110	14.532	0.967	0.967	45.000	2.245	2.245	-1	6	0
45.230	-66.110	15.634	1.056	1.056	22.500	2.440	2.440	-1	6	0
45.320	-66.070	13.599	0.180	0.180	51.000	2.783	2.783	1	6	1
45.300	-66.070	13.875	0.325	0.325	50.000	2.676	2.676	1	6	1
44.808	-66.974	14.023	1.123	1.123	0.200	0.123	0.123	-1	6	0
44.808	-66.974	14.307	0.935	0.935	0.200	0.123	0.123	-1	6	0
44.808	-66.974	14.969	1.009	1.009	2.150	0.123	0.123	-1	6	0
45.221	-66.107	14.176	1.086	1.086	1.250	0.741	0.741	-1	6	0
45.221	-66.107	14.114	1.025	1.025	1.250	0.741	0.741	-1	6	0
45.225	-66.108	15.145	2.987	2.987	45.000	2.443	2.443	-1	6	0
45.225	-66.108	13.958	1.207	1.207	45.000	2.443	2.443	-1	6	1
44.648	-66.815	13.915	1.696	1.696	6.379	0.494	0.494	-1	6	1
45.225	-65.953	15.808	2.686	2.686	35.000	2.443	2.443	-1	6	0
45.225	-65.953	13.547	0.802	0.802	30.000	2.443	2.443	-1	6	1
45.228	-65.952	13.839	1.256	1.256	30.000	2.443	2.443	-1	6	0
45.228	-65.952	13.553	0.858	0.858	30.000	2.443	2.443	-1	6	0
45.160	-66.930	14.970	1.480	1.480	64.600	0.853	0.853	0	6	1
45.150	-66.760	14.970	1.480	1.480	66.100	0.868	0.868	0	6	1
45.110	-66.730	14.970	1.480	1.480	71.900	0.853	0.853	0	6	1
44.683	-67.406	5.489	0.148	0.148	-4.900	0.839	0.839	0	7	1
44.683	-67.406	4.620	0.179	0.179	-3.970	0.824	0.824	0	7	1
44.683	-67.406	3.170	0.175	0.175	-2.880	0.824	0.824	0	7	1
44.683	-67.406	2.598	0.370	0.370	-1.680	0.824	0.824	0	7	1
44.683	-67.406	0.998	0.364	0.364	-0.490	0.839	0.839	0	7	1
44.683	-67.406	0.155	0.230	0.230	-0.530	0.839	0.839	0	7	1
44.683	-67.406	1.122	0.238	0.238	-0.740	0.839	0.839	0	7	1
44.683	-67.406	1.422	0.166	0.166	-0.990	0.839	0.839	0	7	1
44.683	-67.406	2.162	0.234	0.234	-1.740	0.839	0.839	0	7	1
44.683	-67.406	2.122	0.275	0.275	-1.870	0.839	0.839	0	7	1
44.429	-68.011	4.557	0.229	0.229	-4.990	0.686	0.686	0	7	1
44.429	-68.011	2.892	0.247	0.247	-1.780	0.686	0.686	0	7	1
44.429	-68.011	3.869	0.194	0.194	-4.045	0.682	0.682	0	7	1
44.629	-67.382	3.359	0.165	0.165	-2.865	0.680	0.680	0	7	1
44.629	-67.382	3.007	0.196	0.196	-2.485	0.679	0.679	0	7	1
44.683	-67.406	4.256	0.146	0.146	-4.495	0.683	0.683	0	7	1
44.683	-67.406	2.947	0.280	0.280	-2.415	0.683	0.683	0	7	1
44.429	-68.011	2.449	0.394	0.394	-1.380	0.686	0.686	0	7	1
44.429	-68.011	1.133	0.232	0.232	-0.670	0.686	0.686	0	7	1
44.608	-67.753	3.118	0.202	0.202	-3.035	1.684	1.684	0	7	1
44.608	-67.753	3.685	0.247	0.247	-3.485	1.684	1.684	0	7	1
44.608	-67.753	2.616	0.361	0.361	-1.795	1.684	1.684	0	7	1
44.608	-67.753	2.890	0.241	0.241	-2.395	1.684	1.684	0	7	1
44.608	-67.753	2.924	0.209	0.209	-2.995	1.684	1.684	0	7	1
44.608	-67.753	0.408	0.170	0.170	-0.665	1.684	1.684	0	7	1
44.608	-67.753	1.419	0.181	0.181	-1.215	1.684	1.684	0	7	1
44.608	-67.753	1.136	0.235	0.235	-1.525	1.684	1.684	0	7	1
44.608	-67.753	2.153	0.231	0.231	-1.700	1.684	1.684	0	7	1
44.608	-67.753	2.908	0.224	0.224	-1.970	1.685	1.685	0	7	1
44.430	-68.010	2.856	0.150	0.150	-2.335	1.435	1.435	0	7	1
44.430	-68.010	1.680	0.204	0.204	-0.800	1.437	1.437	0	7	1
44.430	-68.010	2.613	0.216	0.216	-1.545	1.435	1.435	0	7	1
44.430	-68.010	3.201	0.169	0.169	-3.105	1.435	1.435	0	7	1
44.683	-67.406	0.485	0.241	0.241	-1.180	0.824	0.824	0	7	1
44.683	-67.406	0.998	0.364	0.364	-1.720	0.824	0.824	0	7	1
44.429	-68.011	0.583	0.099	0.099	-0.605	0.679	0.679	0	7	1
44.429	-68.011	1.935	0.275	0.275	-1.250	0.680	0.680	0	7	1
44.429	-68.011	2.422	0.407	0.407	-1.425	0.679	0.679	0	7	1
44.629	-67.382	3.390	0.369	0.369	-4.295	0.689	0.689	0	7	1
